4.236867855011186 4.242469344235472 0.0157329334589269 0.008720140055584302 # logT
1.7517704037671311 1.8453729730992385 0.2859716415623359 0.06578171458211868 # logg
0.10928622850964363 0.10900285729889152 0.0073309438954600875 0.0010282199340281017 # logZ
1.1938773136289809 1.2115420581338563 0.05213743648868441 0.018654246127154384 # Av
2.993385935037548 2.9988525565782274 0.02013778268388844 0.015651322976632187 # Rv
1.259081265836523 1.2405714777034942 0.11448071606438859 0.260242204646857 # C2
1.0975582214444468 1.0186886561074064 0.24876259398299227 0.24065614708079064 # C3
0.02424009718185996 0.025016885905918117 0.037459988132053215 0.00880626099847458 # C4
4.817184863843268 4.7502053492512255 0.05283299555724508 0.03584137386880126 # x0
0.7584943191472143 0.762131978756359 0.023100534454709054 0.042554297462599755 # gamma
17.322014936970927 20.12127088927495 1.3055405579029973 1.8011416751207214 # HI_gal
19.92013369788008 18.824738486779285 1.1105698167256364 0.5476111815886924 # HI_mw
0.3988384189471397 0.4038395272135091 0.016309149687193714 0.004759414730846789 # E(B-V)
1.7581472158820662e+17 1.0941220908246948e+20 2.0376090321187258e+21 1.0766980754149394e+20 # N(HI)/A(V)
5.2628131477467994e+17 3.280506721924723e+20 6.12095179446292e+21 3.2282625045983474e+20 # N(HI)/E(B-V)
