4.43136592707142 4.43136107291951 3.4976520080221007e-06 2.0377063653320704e-05 # logT
2.749997461819012 2.7499991113616553 6.249150365222889e-05 7.676896215169648e-06 # logg
1.3506792070290345e-05 1.3697406906784593e-05 1.6723888280068908e-05 5.868689544044126e-07 # logZ
1.0868360835916442 1.0858520719397564 0.0009763139128922127 0.0015110385668024584 # Av
3.058551132471995 3.0566750552413273 0.003274510025689903 0.0044732705023720065 # Rv
0.9836823643697044 0.980146399064554 0.0034162491912851367 0.006200820354058223 # C2
1.2121876891041266 1.258373617373921 0.284891180256462 0.04372055751093473 # C3
0.11734825806332114 0.11705444786255362 0.004384827409825903 0.000860950553767989 # C4
4.6273745242128275 4.633558118924275 0.024708786945254246 0.005940142777185464 # x0
0.600052890688589 0.6057944109632747 0.11954330990458295 0.0051573142692068474 # gamma
21.650522169202862 21.439368465405195 0.17908333710804314 0.48231855374873334 # HI_gal
21.75417469021206 21.89256569703235 0.054302611627242925 0.11655894104279696 # HI_mw
0.35534344090341785 0.3552955246671823 0.00011703949419544779 0.00025814656842121364 # E(B-V)
4.114888960837756e+21 2.534242465739618e+21 1.2891030358604073e+21 1.6993198498264142e+21 # N(HI)/A(V)
1.258559829116683e+22 7.739182521383924e+21 3.9504320110302887e+21 5.187537206098109e+21 # N(HI)/E(B-V)
